Gender,Loyalty Member,Favorite Product Type_Laptop,Favorite Product Type_Smartphone,Favorite Product Type_Smartwatch,Favorite Product Type_Tablet,Preferred Payment Method_Cash,Preferred Payment Method_Credit Card,Preferred Payment Method_Debit Card,Preferred Payment Method_PayPal,Preferred Payment Method_Paypal,Preferred Shipping Type_Express,Preferred Shipping Type_Overnight,Preferred Shipping Type_Same Day,Preferred Shipping Type_Standard,Customer ID,Age,Recency,Frequency,Monetary,Churn,Product Diversity,Total Orders,Cancellation Rate,Average Rating,Add-on Frequency
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8467934729145892,-1.6071704272992098,1.777339433229341,0.4106797536413629,-0.6638805863102127,0.9529827388934863,0.8328373306879489,0.4106797536413629,-0.8110919924768563,-0.09733904801105032,-2.0382041804416198
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8466155085089179,0.43468389922111983,-0.2745307527796737,0.4106797536413629,-0.8193532663995959,-1.0493369493356255,-0.6957945273321581,0.4106797536413629,-0.8110919924768563,0.37821038557249786,-2.0382041804416198
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8462595796975754,0.15875763888053476,-1.2624682497469772,1.5773486417948226,1.0994896490216919,-1.0493369493356255,2.361469188708056,1.5773486417948226,0.007457829862637427,-0.09733904801105032,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8459036508862328,0.2691281430167688,-0.6653631691623432,0.4106797536413629,0.8621658591077085,-1.0493369493356255,0.8328373306879489,0.4106797536413629,0.41673274103238445,-0.5728884815945986,0.6559902391224477
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8457256864805615,0.21394289094865176,1.8099088012612303,0.4106797536413629,-0.08132852321730245,0.9529827388934863,0.8328373306879489,0.4106797536413629,0.41673274103238445,-0.5728884815945986,-0.6911069706595859
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8453697576692188,-0.6138358900731035,0.8762535843470753,-0.7559891345120968,-1.1377808546831358,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,-2.0382041804416198
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8451917932635475,-0.11716862146005032,-0.8499229213430483,0.4106797536413629,0.3836381835238249,-1.0493369493356255,0.8328373306879489,0.4106797536413629,0.41673274103238445,0.8537598191560462,0.6559902391224477
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8450138288578762,-1.3864294190267417,-0.4373775929391193,-0.7559891345120968,-0.2927447565602205,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-1.0484379151781467,0.6559902391224477
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8448358644522049,-0.5034653859368694,1.2453730887084855,-0.7559891345120968,-0.9689317552261748,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8446579000465336,0.6002396554254709,-0.11168391262022806,1.5773486417948226,-1.0436765710621063,0.9529827388934863,0.8328373306879489,1.5773486417948226,-0.8110919924768563,1.1707927748784113,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8444799356408624,-1.0553179066180396,1.864191081314379,-0.7559891345120968,-1.1846085752182787,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,1.644557474541625,1.8048586863231426,-2.0382041804416198
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8443019712351911,-1.1105031586861565,-0.448234048949749,1.5773486417948226,0.569044332809467,-1.0493369493356255,0.8328373306879489,1.5773486417948226,0.007457829862637427,0.21969390771131528,-1.1401393739202639
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8441240068295198,0.6554249074935878,1.3756505608360419,0.4106797536413629,0.4347469962053961,0.9529827388934863,0.8328373306879489,0.4106797536413629,1.644557474541625,-0.09733904801105032,-0.6911069706595859
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8439460424238485,1.2624626802428751,-1.1864730576725693,-0.7559891345120968,-0.7437996226168937,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8435901136125059,0.32431339508488577,1.5167844889742281,-0.7559891345120968,-1.1515149810581584,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,1.8048586863231426,0.6559902391224477
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8434121492068346,-1.1105031586861565,-0.6979325371942323,0.4106797536413629,-0.12473182571301943,-1.0493369493356255,0.8328373306879489,0.4106797536413629,1.644557474541625,-0.5728884815945986,0.6559902391224477
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8432341848011633,-0.00679811732381629,0.08373229557110669,-0.7559891345120968,-0.45410707113524296,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.843056220395492,1.2624626802428751,-0.8064970973005294,1.5773486417948226,0.09695310497101106,-1.0493369493356255,0.8328373306879489,1.5773486417948226,0.8260076522021311,0.21969390771131528,0.6559902391224477
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8428782559898207,-1.2760589148905075,2.4070138818458644,-0.7559891345120968,-0.6166085800014915,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,-2.0382041804416198
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8427002915841494,0.21394289094865176,-1.273324705757607,0.4106797536413629,0.4614041426200883,-1.0493369493356255,-0.6957945273321581,0.4106797536413629,0.41673274103238445,0.37821038557249786,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8425223271784782,-1.5519851752310927,-1.2407553377257177,-0.7559891345120968,-1.170425606292513,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,1.8048586863231426,0.6559902391224477
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8423443627728069,-0.6690211421412204,1.6036361370592658,-0.7559891345120968,-1.1751532626011014,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,1.644557474541625,1.8048586863231426,-2.0382041804416198
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8421663983671356,-0.33790962973251837,0.7568325682301486,-0.7559891345120968,-0.7712314211496198,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,1.644557474541625,-0.09733904801105032,-2.0382041804416198
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8419884339614643,0.2691281430167688,0.33343078381559,0.4106797536413629,0.8364952549492175,0.9529827388934863,0.8328373306879489,0.4106797536413629,0.41673274103238445,-0.09733904801105032,-2.0382041804416198
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.841810469555793,1.372833184379109,0.9631052324321131,-0.7559891345120968,-1.1377808546831358,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,1.644557474541625,-0.09733904801105032,0.6559902391224477
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8414545407444504,1.2624626802428751,1.1368085286021883,-0.7559891345120968,-1.170425606292513,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,1.8048586863231426,0.6559902391224477
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8403867543104226,-0.5034653859368694,-1.2841811617682366,0.4106797536413629,-0.6586653548449793,-1.0493369493356255,0.8328373306879489,0.4106797536413629,0.41673274103238445,-0.09733904801105032,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8402087899047513,0.876165915766056,-0.4156646809178599,-0.7559891345120968,0.42831054845996797,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,1.644557474541625,-1.0484379151781467,0.6559902391224477
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.84003082549908,1.7039446967878111,-1.121334321608791,-0.7559891345120968,0.34581693305511596,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,-2.0382041804416198
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8398528610934087,-0.8345768983455715,0.3877130638687385,-0.7559891345120968,-0.4730085828152675,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-1.0484379151781467,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8396748966877374,-0.33790962973251837,0.3660001518474791,-0.7559891345120968,-1.1893362315268674,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,1.644557474541625,1.8048586863231426,0.6559902391224477
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8394969322820661,-0.22753912559628434,0.1163016636029958,-0.7559891345120968,-1.1893362315268674,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,1.8048586863231426,-2.0382041804416198
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8389630390650522,-0.5034653859368694,-1.2190424257044583,-0.7559891345120968,-0.9126487220738545,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,-2.0382041804416198
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.838785074659381,-0.8345768983455715,-0.18767910469463603,0.4106797536413629,-0.406101423702972,0.9529827388934863,-0.6957945273321581,0.4106797536413629,1.644557474541625,-0.09733904801105032,-0.6911069706595859
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8386071102537097,0.9313511678341729,1.08252624854904,-0.7559891345120968,-1.170425606292513,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,1.8048586863231426,0.6559902391224477
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8384291458480384,-1.2208736628223906,0.07287583956047698,0.4106797536413629,-0.1369827211208658,0.9529827388934863,-0.6957945273321581,0.4106797536413629,0.41673274103238445,-0.09733904801105032,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8382511814423671,0.7657954116298219,0.7894019362620377,-0.7559891345120968,-1.1798809189096902,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,1.644557474541625,1.8048586863231426,0.6559902391224477
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8380732170366958,-1.5519851752310927,-1.1321907776194207,0.4106797536413629,-0.44937941482665433,-1.0493369493356255,0.8328373306879489,0.4106797536413629,0.41673274103238445,0.8537598191560462,0.6559902391224477
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8378952526310245,1.5935741926515772,1.4299328408891905,-0.7559891345120968,-0.34839895446378394,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8377172882253532,1.096906924038524,-0.8716358333643076,0.4106797536413629,-0.7012507158395962,-1.0493369493356255,0.8328373306879489,0.4106797536413629,0.41673274103238445,0.8537598191560462,0.6559902391224477
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8375393238196819,0.3794986471530028,2.092176657537603,-0.7559891345120968,-0.8769395378210789,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8371833950083393,0.9865364199022899,-0.8064970973005294,0.4106797536413629,1.2349147879740772,-1.0493369493356255,0.8328373306879489,0.4106797536413629,0.41673274103238445,-0.5728884815945986,0.6559902391224477
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8370054306026681,1.372833184379109,0.14887103163488494,0.4106797536413629,0.670879188890757,0.9529827388934863,0.8328373306879489,0.4106797536413629,0.41673274103238445,-0.5728884815945986,0.6559902391224477
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8368274661969968,0.21394289094865176,-1.1104778655981613,2.744017529948282,1.6741129198476685,-1.0493369493356255,2.361469188708056,2.744017529948282,1.030645107787005,0.14043566878072378,-0.017558365768569163
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8362935729799829,0.9865364199022899,0.9522487764214833,0.4106797536413629,-0.8485735999695472,0.9529827388934863,0.8328373306879489,0.4106797536413629,0.41673274103238445,0.8537598191560462,0.6559902391224477
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8361156085743116,-0.7242063942093374,-1.0561955855450127,-0.7559891345120968,-0.4730085828152675,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-1.0484379151781467,-2.0382041804416198
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8350478221402838,1.5935741926515772,2.3635880578033452,-0.7559891345120968,-0.5598151878067018,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,1.644557474541625,-0.09733904801105032,0.6559902391224477
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8348698577346125,-0.0619833693919333,0.30086141578370085,-0.7559891345120968,0.7307871382777588,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8346918933289412,1.207277428174758,-0.48080341698163814,0.4106797536413629,0.06778289594987374,-1.0493369493356255,-0.6957945273321581,0.4106797536413629,0.41673274103238445,-1.0484379151781467,0.6559902391224477
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8345139289232699,0.3794986471530028,-1.0996214095875314,0.4106797536413629,-0.31530536030366363,-1.0493369493356255,0.8328373306879489,0.4106797536413629,0.41673274103238445,0.8537598191560462,0.6559902391224477
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8341580001119273,1.207277428174758,-0.6110808891091947,1.5773486417948226,1.0758832649189034,-1.0493369493356255,2.361469188708056,1.5773486417948226,0.007457829862637427,-0.41437200373341593,0.6559902391224477
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.833980035706256,-0.3930948818006354,1.3322247367935232,0.4106797536413629,-0.9500211299918204,0.9529827388934863,0.8328373306879489,0.4106797536413629,-0.8110919924768563,0.8537598191560462,0.6559902391224477
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8334461424892421,-0.5586506380049864,-0.5025163290028976,1.5773486417948226,0.4388344253223155,-1.0493369493356255,0.8328373306879489,1.5773486417948226,0.007457829862637427,0.5367268634336805,-0.2420745673989082
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8332681780835709,-0.8345768983455715,-0.6436502571410838,-0.7559891345120968,-0.6166085800014915,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8330902136778996,-0.28272437766440134,-0.18767910469463603,0.4106797536413629,-0.12473182571301943,0.9529827388934863,0.8328373306879489,0.4106797536413629,0.41673274103238445,-0.5728884815945986,0.6559902391224477
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8323783560552144,-1.3312441669586246,-0.3288130328328222,-0.7559891345120968,-0.8769395378210789,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,1.644557474541625,-0.09733904801105032,0.6559902391224477
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8322003916495431,0.048387134744300724,-0.4265211369284896,1.5773486417948226,0.9821298531395716,-1.0493369493356255,2.361469188708056,1.5773486417948226,0.8260076522021311,-0.41437200373341593,-1.1401393739202639
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8320224272438718,-1.7175409314354437,2.113889569558862,0.4106797536413629,-0.8937380968395,0.9529827388934863,0.8328373306879489,0.4106797536413629,1.644557474541625,0.8537598191560462,-0.6911069706595859
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8318444628382005,0.5450544033573539,-1.045339129534383,1.5773486417948226,1.0588386399335772,-1.0493369493356255,0.8328373306879489,1.5773486417948226,1.644557474541625,-0.7314049594557811,0.6559902391224477
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8316664984325292,-0.5586506380049864,-0.8933487453855671,0.4106797536413629,-0.6312335563122531,-1.0493369493356255,-0.6957945273321581,0.4106797536413629,-0.8110919924768563,-0.09733904801105032,-0.6911069706595859
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.831488534026858,-0.0619833693919333,0.4962776239750356,0.4106797536413629,-0.33614805905593764,0.9529827388934863,0.8328373306879489,0.4106797536413629,0.41673274103238445,-0.5728884815945986,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8313105696211867,0.6554249074935878,-0.2853872087903034,-0.7559891345120968,-1.1656979499839242,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,1.8048586863231426,0.6559902391224477
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8307766764041727,-0.6138358900731035,2.18988476163327,-0.7559891345120968,-1.0883557711639968,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8305987119985014,1.2624626802428751,1.8099088012612303,-0.7559891345120968,-0.1369827211208658,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,1.644557474541625,-0.09733904801105032,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8302427831871588,-1.0553179066180396,-1.1104778655981613,0.4106797536413629,-0.5981399621521327,-1.0493369493356255,0.8328373306879489,0.4106797536413629,0.41673274103238445,0.8537598191560462,0.6559902391224477
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8297088899701449,1.152092176106641,-0.26367429676904397,-0.7559891345120968,-0.8769395378210789,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,1.644557474541625,-0.09733904801105032,-2.0382041804416198
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8289970323474598,0.4898691512892368,-1.2516117937363473,-0.7559891345120968,-0.6312335563122531,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,1.644557474541625,-0.09733904801105032,0.6559902391224477
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8288190679417885,-0.33790962973251837,-0.3505259448540816,1.5773486417948226,-1.036351551769522,-1.0493369493356255,0.8328373306879489,1.5773486417948226,-0.8110919924768563,1.1707927748784113,-1.1401393739202639
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8286411035361172,1.041721671970407,1.8316217132824897,-0.7559891345120968,0.7307871382777588,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8284631391304459,1.096906924038524,-1.3710328098532742,-0.7559891345120968,-0.2927447565602205,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-1.0484379151781467,0.6559902391224477
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8281072103191033,1.372833184379109,0.854540672325816,-0.7559891345120968,-0.800082655769214,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,1.644557474541625,-0.09733904801105032,0.6559902391224477
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.827929245913432,-1.2760589148905075,0.9196794083895942,0.4106797536413629,0.9256987247293923,0.9529827388934863,0.8328373306879489,0.4106797536413629,-0.8110919924768563,-0.5728884815945986,-0.6911069706595859
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8275733171020895,-1.5519851752310927,1.0282439684958913,-0.7559891345120968,-0.11248093030517327,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-1.0484379151781467,0.6559902391224477
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8272173882907469,1.207277428174758,-1.0561955855450127,-0.7559891345120968,-0.7712314211496198,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,1.644557474541625,-0.09733904801105032,0.6559902391224477
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8268614594794043,0.5450544033573539,1.5493538570061174,-0.7559891345120968,-0.9126487220738545,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.826683495073733,-1.2208736628223906,-1.2950376177788663,0.4106797536413629,-0.5749505231599329,-1.0493369493356255,-0.6957945273321581,0.4106797536413629,0.41673274103238445,-0.09733904801105032,-0.6911069706595859
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8265055306680616,-0.6690211421412204,0.8871100403577051,-0.7559891345120968,-0.11248093030517327,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-1.0484379151781467,0.6559902391224477
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.826149601856719,0.8209806636979389,0.29000495977307117,0.4106797536413629,-0.43045967603797,0.9529827388934863,-0.6957945273321581,0.4106797536413629,-0.8110919924768563,0.37821038557249786,-0.6911069706595859
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.82490385101702,0.7106101595617049,-0.08997100059896865,-0.7559891345120968,-1.0883557711639968,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8241919933943348,0.048387134744300724,1.1693778966340775,-0.7559891345120968,-0.2426908377923248,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.823658100177321,-1.5519851752310927,-1.381889265863904,0.4106797536413629,0.9885663008849994,-1.0493369493356255,0.8328373306879489,0.4106797536413629,0.41673274103238445,-0.09733904801105032,0.6559902391224477
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8233021713659784,0.4898691512892368,-0.18767910469463603,-0.7559891345120968,-1.0883557711639968,0.9529827388934863,-0.6957945273321581,-0.7559891345120968,-0.8110919924768563,-0.09733904801105032,0.6559902391224477
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8231242069603071,0.4898691512892368,-0.9367745694280859,-0.7559891345120968,-1.1377808546831358,-1.0493369493356255,-0.6957945273321581,-0.7559891345120968,1.644557474541625,-0.09733904801105032,0.6559902391224477
